document_id,filename,full_path,bank_name,source_type,document_type,word_count
10-Q_2022-05-05_MD&A,10-Q_2022-05-05_MD&A.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/m&t_bank_corporation/2022/10-Q_2022-05-05_MD&A.txt,m&t_bank_corporation,10-Q,MD&A,27644
10-Q_2022-11-07_MD&A,10-Q_2022-11-07_MD&A.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/m&t_bank_corporation/2022/10-Q_2022-11-07_MD&A.txt,m&t_bank_corporation,10-Q,MD&A,31987
10-Q_2024-08-05_MD&A,10-Q_2024-08-05_MD&A.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/m&t_bank_corporation/2024/10-Q_2024-08-05_MD&A.txt,m&t_bank_corporation,10-Q,MD&A,22754
10-K_2024-02-21_Management_Discussion_&_Analysis_(MD&A),10-K_2024-02-21_Management_Discussion_&_Analysis_(MD&A).txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/m&t_bank_corporation/2024/10-K_2024-02-21_Management_Discussion_&_Analysis_(MD&A).txt,m&t_bank_corporation,10-K,MD&A,41603
10-Q_2024-11-05_MD&A,10-Q_2024-11-05_MD&A.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/m&t_bank_corporation/2024/10-Q_2024-11-05_MD&A.txt,m&t_bank_corporation,10-Q,MD&A,23174
10-K_2024-02-21_Business_Overview,10-K_2024-02-21_Business_Overview.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/m&t_bank_corporation/2024/10-K_2024-02-21_Business_Overview.txt,m&t_bank_corporation,10-K,Business Overview,13574
10-K_2024-02-21_Risk_Factors,10-K_2024-02-21_Risk_Factors.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/m&t_bank_corporation/2024/10-K_2024-02-21_Risk_Factors.txt,m&t_bank_corporation,10-K,Risk Factors,12590
10-Q_2024-05-03_MD&A,10-Q_2024-05-03_MD&A.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/m&t_bank_corporation/2024/10-Q_2024-05-03_MD&A.txt,m&t_bank_corporation,10-Q,MD&A,30164
10-K_2023-02-22_Risk_Factors,10-K_2023-02-22_Risk_Factors.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/m&t_bank_corporation/2023/10-K_2023-02-22_Risk_Factors.txt,m&t_bank_corporation,10-K,Risk Factors,13725
10-K_2023-02-22_Business_Overview,10-K_2023-02-22_Business_Overview.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/m&t_bank_corporation/2023/10-K_2023-02-22_Business_Overview.txt,m&t_bank_corporation,10-K,Business Overview,15002
10-Q_2023-08-08_MD&A,10-Q_2023-08-08_MD&A.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/m&t_bank_corporation/2023/10-Q_2023-08-08_MD&A.txt,m&t_bank_corporation,10-Q,MD&A,33786
10-Q_2023-11-06_MD&A,10-Q_2023-11-06_MD&A.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/m&t_bank_corporation/2023/10-Q_2023-11-06_MD&A.txt,m&t_bank_corporation,10-Q,MD&A,33749
10-Q_2023-05-05_MD&A,10-Q_2023-05-05_MD&A.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/m&t_bank_corporation/2023/10-Q_2023-05-05_MD&A.txt,m&t_bank_corporation,10-Q,MD&A,29832
10-K_2023-02-22_Management_Discussion_&_Analysis_(MD&A),10-K_2023-02-22_Management_Discussion_&_Analysis_(MD&A).txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/m&t_bank_corporation/2023/10-K_2023-02-22_Management_Discussion_&_Analysis_(MD&A).txt,m&t_bank_corporation,10-K,MD&A,45682
10-Q_2021-11-05_Risk_Factors,10-Q_2021-11-05_Risk_Factors.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/m&t_bank_corporation/2021/10-Q_2021-11-05_Risk_Factors.txt,m&t_bank_corporation,10-Q,Risk Factors,2350
10-Q_2021-08-05_Risk_Factors,10-Q_2021-08-05_Risk_Factors.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/m&t_bank_corporation/2021/10-Q_2021-08-05_Risk_Factors.txt,m&t_bank_corporation,10-Q,Risk Factors,2354
10-K_2021-02-22_Risk_Factors,10-K_2021-02-22_Risk_Factors.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/m&t_bank_corporation/2021/10-K_2021-02-22_Risk_Factors.txt,m&t_bank_corporation,10-K,Risk Factors,13066
10-Q_2021-11-05_MD&A,10-Q_2021-11-05_MD&A.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/m&t_bank_corporation/2021/10-Q_2021-11-05_MD&A.txt,m&t_bank_corporation,10-Q,MD&A,32715
10-Q_2021-05-06_MD&A,10-Q_2021-05-06_MD&A.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/m&t_bank_corporation/2021/10-Q_2021-05-06_MD&A.txt,m&t_bank_corporation,10-Q,MD&A,28198
10-Q_2021-08-05_MD&A,10-Q_2021-08-05_MD&A.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/m&t_bank_corporation/2021/10-Q_2021-08-05_MD&A.txt,m&t_bank_corporation,10-Q,MD&A,32040
10-Q_2021-05-06_Risk_Factors,10-Q_2021-05-06_Risk_Factors.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/m&t_bank_corporation/2021/10-Q_2021-05-06_Risk_Factors.txt,m&t_bank_corporation,10-Q,Risk Factors,2410
10-K_2021-02-22_Management_Discussion_&_Analysis_(MD&A),10-K_2021-02-22_Management_Discussion_&_Analysis_(MD&A).txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/m&t_bank_corporation/2021/10-K_2021-02-22_Management_Discussion_&_Analysis_(MD&A).txt,m&t_bank_corporation,10-K,MD&A,46770
10-K_2021-02-22_Business_Overview,10-K_2021-02-22_Business_Overview.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/m&t_bank_corporation/2021/10-K_2021-02-22_Business_Overview.txt,m&t_bank_corporation,10-K,Business Overview,14794
10-Q_2020-11-04_Risk_Factors,10-Q_2020-11-04_Risk_Factors.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/m&t_bank_corporation/2020/10-Q_2020-11-04_Risk_Factors.txt,m&t_bank_corporation,10-Q,Risk Factors,929
10-K_2020-02-19_Risk_Factors,10-K_2020-02-19_Risk_Factors.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/m&t_bank_corporation/2020/10-K_2020-02-19_Risk_Factors.txt,m&t_bank_corporation,10-K,Risk Factors,8122
10-Q_2020-08-05_MD&A,10-Q_2020-08-05_MD&A.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/m&t_bank_corporation/2020/10-Q_2020-08-05_MD&A.txt,m&t_bank_corporation,10-Q,MD&A,32340
10-Q_2020-08-05_Risk_Factors,10-Q_2020-08-05_Risk_Factors.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/m&t_bank_corporation/2020/10-Q_2020-08-05_Risk_Factors.txt,m&t_bank_corporation,10-Q,Risk Factors,928
10-K_2020-02-19_Business_Overview,10-K_2020-02-19_Business_Overview.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/m&t_bank_corporation/2020/10-K_2020-02-19_Business_Overview.txt,m&t_bank_corporation,10-K,Business Overview,13923
10-Q_2020-05-06_MD&A,10-Q_2020-05-06_MD&A.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/m&t_bank_corporation/2020/10-Q_2020-05-06_MD&A.txt,m&t_bank_corporation,10-Q,MD&A,28996
10-Q_2020-11-04_MD&A,10-Q_2020-11-04_MD&A.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/m&t_bank_corporation/2020/10-Q_2020-11-04_MD&A.txt,m&t_bank_corporation,10-Q,MD&A,33340
10-K_2020-02-19_Management_Discussion_&_Analysis_(MD&A),10-K_2020-02-19_Management_Discussion_&_Analysis_(MD&A).txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/m&t_bank_corporation/2020/10-K_2020-02-19_Management_Discussion_&_Analysis_(MD&A).txt,m&t_bank_corporation,10-K,MD&A,46411
10-Q_2020-05-06_Risk_Factors,10-Q_2020-05-06_Risk_Factors.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/m&t_bank_corporation/2020/10-Q_2020-05-06_Risk_Factors.txt,m&t_bank_corporation,10-Q,Risk Factors,781
10-Q_2022-11-04_MD&A,10-Q_2022-11-04_MD&A.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/citigroup_inc/2022/10-Q_2022-11-04_MD&A.txt,citigroup_inc,10-Q,MD&A,2907
10-K_2022-02-25_Quantitative_&_Qualitative_Disclosures_About_Market_Risk,10-K_2022-02-25_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/citigroup_inc/2022/10-K_2022-02-25_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,citigroup_inc,10-K,Market Risk,81520
10-Q_2022-11-04_Risk_Factors,10-Q_2022-11-04_Risk_Factors.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/citigroup_inc/2022/10-Q_2022-11-04_Risk_Factors.txt,citigroup_inc,10-Q,Risk Factors,22269
10-Q_2022-08-03_MD&A,10-Q_2022-08-03_MD&A.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/citigroup_inc/2022/10-Q_2022-08-03_MD&A.txt,citigroup_inc,10-Q,MD&A,2285
10-K_2022-02-25_Management_Discussion_&_Analysis_(MD&A),10-K_2022-02-25_Management_Discussion_&_Analysis_(MD&A).txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/citigroup_inc/2022/10-K_2022-02-25_Management_Discussion_&_Analysis_(MD&A).txt,citigroup_inc,10-K,MD&A,44137
10-K_2022-02-25_Business_Overview,10-K_2022-02-25_Business_Overview.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/citigroup_inc/2022/10-K_2022-02-25_Business_Overview.txt,citigroup_inc,10-K,Business Overview,1046
10-K_2022-02-25_Risk_Factors,10-K_2022-02-25_Risk_Factors.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/citigroup_inc/2022/10-K_2022-02-25_Risk_Factors.txt,citigroup_inc,10-K,Risk Factors,15110
10-Q_2022-05-09_Risk_Factors,10-Q_2022-05-09_Risk_Factors.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/citigroup_inc/2022/10-Q_2022-05-09_Risk_Factors.txt,citigroup_inc,10-Q,Risk Factors,16379
10-Q_2022-08-03_Risk_Factors,10-Q_2022-08-03_Risk_Factors.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/citigroup_inc/2022/10-Q_2022-08-03_Risk_Factors.txt,citigroup_inc,10-Q,Risk Factors,19340
10-Q_2022-05-09_MD&A,10-Q_2022-05-09_MD&A.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/citigroup_inc/2022/10-Q_2022-05-09_MD&A.txt,citigroup_inc,10-Q,MD&A,1757
10-K_2024-02-23_Business_Overview,10-K_2024-02-23_Business_Overview.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/citigroup_inc/2024/10-K_2024-02-23_Business_Overview.txt,citigroup_inc,10-K,Business Overview,817
10-K_2024-02-23_Risk_Factors,10-K_2024-02-23_Risk_Factors.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/citigroup_inc/2024/10-K_2024-02-23_Risk_Factors.txt,citigroup_inc,10-K,Risk Factors,14365
10-Q_2024-08-02_MD&A,10-Q_2024-08-02_MD&A.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/citigroup_inc/2024/10-Q_2024-08-02_MD&A.txt,citigroup_inc,10-Q,MD&A,16446
10-Q_2024-08-02_Risk_Factors,10-Q_2024-08-02_Risk_Factors.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/citigroup_inc/2024/10-Q_2024-08-02_Risk_Factors.txt,citigroup_inc,10-Q,Risk Factors,21951
10-Q_2024-11-07_MD&A,10-Q_2024-11-07_MD&A.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/citigroup_inc/2024/10-Q_2024-11-07_MD&A.txt,citigroup_inc,10-Q,MD&A,14937
10-Q_2024-05-03_Risk_Factors,10-Q_2024-05-03_Risk_Factors.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/citigroup_inc/2024/10-Q_2024-05-03_Risk_Factors.txt,citigroup_inc,10-Q,Risk Factors,20889
10-K_2024-02-23_Quantitative_&_Qualitative_Disclosures_About_Market_Risk,10-K_2024-02-23_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/citigroup_inc/2024/10-K_2024-02-23_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,citigroup_inc,10-K,Market Risk,50199
10-Q_2024-05-03_MD&A,10-Q_2024-05-03_MD&A.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/citigroup_inc/2024/10-Q_2024-05-03_MD&A.txt,citigroup_inc,10-Q,MD&A,10426
10-Q_2024-11-07_Risk_Factors,10-Q_2024-11-07_Risk_Factors.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/citigroup_inc/2024/10-Q_2024-11-07_Risk_Factors.txt,citigroup_inc,10-Q,Risk Factors,22066
10-K_2024-02-23_Management_Discussion_&_Analysis_(MD&A),10-K_2024-02-23_Management_Discussion_&_Analysis_(MD&A).txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/citigroup_inc/2024/10-K_2024-02-23_Management_Discussion_&_Analysis_(MD&A).txt,citigroup_inc,10-K,MD&A,49617
10-Q_2023-05-05_MD&A.,10-Q_2023-05-05_MD&A..txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/citigroup_inc/2023/10-Q_2023-05-05_MD&A..txt,citigroup_inc,10-Q,MD&A,9222
10-Q_2023-08-04_MD&A,10-Q_2023-08-04_MD&A.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/citigroup_inc/2023/10-Q_2023-08-04_MD&A.txt,citigroup_inc,10-Q,MD&A,11221
10-Q_2023-05-05_Risk_Factors,10-Q_2023-05-05_Risk_Factors.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/citigroup_inc/2023/10-Q_2023-05-05_Risk_Factors.txt,citigroup_inc,10-Q,Risk Factors,22120
10-Q_2023-08-04_Risk_Factors,10-Q_2023-08-04_Risk_Factors.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/citigroup_inc/2023/10-Q_2023-08-04_Risk_Factors.txt,citigroup_inc,10-Q,Risk Factors,22791
10-K_2023-02-24_Business_Overview,10-K_2023-02-24_Business_Overview.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/citigroup_inc/2023/10-K_2023-02-24_Business_Overview.txt,citigroup_inc,10-K,Business Overview,3940
10-K_2023-02-24_Quantitative_&_Qualitative_Disclosures_About_Market_Risk,10-K_2023-02-24_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/citigroup_inc/2023/10-K_2023-02-24_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,citigroup_inc,10-K,Market Risk,52236
10-Q_2023-11-03_MD&A,10-Q_2023-11-03_MD&A.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/citigroup_inc/2023/10-Q_2023-11-03_MD&A.txt,citigroup_inc,10-Q,MD&A,10452
10-Q_2023-05-05_MD&A,10-Q_2023-05-05_MD&A.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/citigroup_inc/2023/10-Q_2023-05-05_MD&A.txt,citigroup_inc,10-Q,MD&A,0
10-K_2023-02-24_Risk_Factors,10-K_2023-02-24_Risk_Factors.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/citigroup_inc/2023/10-K_2023-02-24_Risk_Factors.txt,citigroup_inc,10-K,Risk Factors,13458
10-Q_2023-11-03_Risk_Factors,10-Q_2023-11-03_Risk_Factors.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/citigroup_inc/2023/10-Q_2023-11-03_Risk_Factors.txt,citigroup_inc,10-Q,Risk Factors,21621
10-K_2023-02-24_Management_Discussion_&_Analysis_(MD&A),10-K_2023-02-24_Management_Discussion_&_Analysis_(MD&A).txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/citigroup_inc/2023/10-K_2023-02-24_Management_Discussion_&_Analysis_(MD&A).txt,citigroup_inc,10-K,MD&A,37286
10-K_2021-02-26_Management_Discussion_&_Analysis_(MD&A),10-K_2021-02-26_Management_Discussion_&_Analysis_(MD&A).txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/citigroup_inc/2021/10-K_2021-02-26_Management_Discussion_&_Analysis_(MD&A).txt,citigroup_inc,10-K,MD&A,0
10-Q_2021-11-08_MD&A,10-Q_2021-11-08_MD&A.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/citigroup_inc/2021/10-Q_2021-11-08_MD&A.txt,citigroup_inc,10-Q,MD&A,73808
10-Q_2021-05-05_Risk_Factors,10-Q_2021-05-05_Risk_Factors.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/citigroup_inc/2021/10-Q_2021-05-05_Risk_Factors.txt,citigroup_inc,10-Q,Risk Factors,17326
10-Q_2021-08-04_Risk_Factors,10-Q_2021-08-04_Risk_Factors.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/citigroup_inc/2021/10-Q_2021-08-04_Risk_Factors.txt,citigroup_inc,10-Q,Risk Factors,18560
10-K_2021-02-26_Risk_Factors,10-K_2021-02-26_Risk_Factors.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/citigroup_inc/2021/10-K_2021-02-26_Risk_Factors.txt,citigroup_inc,10-K,Risk Factors,0
10-Q_2021-08-04_MD&A,10-Q_2021-08-04_MD&A.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/citigroup_inc/2021/10-Q_2021-08-04_MD&A.txt,citigroup_inc,10-Q,MD&A,72458
10-Q_2021-11-08_Risk_Factors,10-Q_2021-11-08_Risk_Factors.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/citigroup_inc/2021/10-Q_2021-11-08_Risk_Factors.txt,citigroup_inc,10-Q,Risk Factors,18668
10-K_2021-02-26_Quantitative_&_Qualitative_Disclosures_About_Market_Risk,10-K_2021-02-26_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/citigroup_inc/2021/10-K_2021-02-26_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,citigroup_inc,10-K,Market Risk,0
10-K_2021-02-26_Business_Overview,10-K_2021-02-26_Business_Overview.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/citigroup_inc/2021/10-K_2021-02-26_Business_Overview.txt,citigroup_inc,10-K,Business Overview,0
10-Q_2021-05-05_MD&A,10-Q_2021-05-05_MD&A.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/citigroup_inc/2021/10-Q_2021-05-05_MD&A.txt,citigroup_inc,10-Q,MD&A,2236
10-K_2020-02-21_Quantitative_&_Qualitative_Disclosures_About_Market_Risk,10-K_2020-02-21_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/citigroup_inc/2020/10-K_2020-02-21_Quantitative_&_Qualitative_Disclosures_About_Market_Risk.txt,citigroup_inc,10-K,Market Risk,0
10-Q_2020-11-04_Risk_Factors,10-Q_2020-11-04_Risk_Factors.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/citigroup_inc/2020/10-Q_2020-11-04_Risk_Factors.txt,citigroup_inc,10-Q,Risk Factors,2418
10-Q_2020-08-04_Risk_Factors,10-Q_2020-08-04_Risk_Factors.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/citigroup_inc/2020/10-Q_2020-08-04_Risk_Factors.txt,citigroup_inc,10-Q,Risk Factors,0
10-Q_2020-08-04_MD&A,10-Q_2020-08-04_MD&A.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/citigroup_inc/2020/10-Q_2020-08-04_MD&A.txt,citigroup_inc,10-Q,MD&A,0
10-Q_2020-05-04_Risk_Factors,10-Q_2020-05-04_Risk_Factors.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/citigroup_inc/2020/10-Q_2020-05-04_Risk_Factors.txt,citigroup_inc,10-Q,Risk Factors,1812
10-Q_2020-11-04_MD&A,10-Q_2020-11-04_MD&A.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/citigroup_inc/2020/10-Q_2020-11-04_MD&A.txt,citigroup_inc,10-Q,MD&A,0
10-K_2020-02-21_Business_Overview,10-K_2020-02-21_Business_Overview.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/citigroup_inc/2020/10-K_2020-02-21_Business_Overview.txt,citigroup_inc,10-K,Business Overview,0
10-Q_2020-05-04_MD&A,10-Q_2020-05-04_MD&A.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/citigroup_inc/2020/10-Q_2020-05-04_MD&A.txt,citigroup_inc,10-Q,MD&A,4919
10-K_2020-02-21_Risk_Factors,10-K_2020-02-21_Risk_Factors.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/citigroup_inc/2020/10-K_2020-02-21_Risk_Factors.txt,citigroup_inc,10-K,Risk Factors,0
10-K_2020-02-21_Management_Discussion_&_Analysis_(MD&A),10-K_2020-02-21_Management_Discussion_&_Analysis_(MD&A).txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/citigroup_inc/2020/10-K_2020-02-21_Management_Discussion_&_Analysis_(MD&A).txt,citigroup_inc,10-K,MD&A,0
10-Q_2022-11-02_MD&A,10-Q_2022-11-02_MD&A.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/ally_financial_inc/2022/10-Q_2022-11-02_MD&A.txt,ally_financial_inc,10-Q,MD&A,31880
10-K_2022-02-25_Management_Discussion_&_Analysis_(MD&A),10-K_2022-02-25_Management_Discussion_&_Analysis_(MD&A).txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/ally_financial_inc/2022/10-K_2022-02-25_Management_Discussion_&_Analysis_(MD&A).txt,ally_financial_inc,10-K,MD&A,45064
10-K_2022-02-25_Business_Overview,10-K_2022-02-25_Business_Overview.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/ally_financial_inc/2022/10-K_2022-02-25_Business_Overview.txt,ally_financial_inc,10-K,Business Overview,14259
10-K_2022-02-25_Risk_Factors,10-K_2022-02-25_Risk_Factors.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/ally_financial_inc/2022/10-K_2022-02-25_Risk_Factors.txt,ally_financial_inc,10-K,Risk Factors,15362
10-Q_2022-05-02_MD&A,10-Q_2022-05-02_MD&A.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/ally_financial_inc/2022/10-Q_2022-05-02_MD&A.txt,ally_financial_inc,10-Q,MD&A,26478
10-Q_2022-08-01_MD&A,10-Q_2022-08-01_MD&A.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/ally_financial_inc/2022/10-Q_2022-08-01_MD&A.txt,ally_financial_inc,10-Q,MD&A,31326
10-Q_2024-08-05_MD&A,10-Q_2024-08-05_MD&A.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/ally_financial_inc/2024/10-Q_2024-08-05_MD&A.txt,ally_financial_inc,10-Q,MD&A,34655
10-Q_2024-11-05_MD&A,10-Q_2024-11-05_MD&A.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/ally_financial_inc/2024/10-Q_2024-11-05_MD&A.txt,ally_financial_inc,10-Q,MD&A,35923
10-Q_2024-05-06_MD&A,10-Q_2024-05-06_MD&A.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/ally_financial_inc/2024/10-Q_2024-05-06_MD&A.txt,ally_financial_inc,10-Q,MD&A,29861
10-K_2024-02-20_Risk_Factors,10-K_2024-02-20_Risk_Factors.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/ally_financial_inc/2024/10-K_2024-02-20_Risk_Factors.txt,ally_financial_inc,10-K,Risk Factors,15945
10-K_2024-02-20_Management_Discussion_&_Analysis_(MD&A),10-K_2024-02-20_Management_Discussion_&_Analysis_(MD&A).txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/ally_financial_inc/2024/10-K_2024-02-20_Management_Discussion_&_Analysis_(MD&A).txt,ally_financial_inc,10-K,MD&A,49986
10-K_2024-02-20_Business_Overview,10-K_2024-02-20_Business_Overview.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/ally_financial_inc/2024/10-K_2024-02-20_Business_Overview.txt,ally_financial_inc,10-K,Business Overview,15731
10-K_2023-02-24_Business_Overview,10-K_2023-02-24_Business_Overview.txt,/Users/alexleu/Documents/Capstone_VSC_Python/Capstone_MCG/SEC_Data/ally_financial_inc/2023/10-K_2023-02-24_Business_Overview.txt,ally_financial_inc,10-K,Business Overview,13301
